"Marca temporal","1.  Indícanos tu nombre, si quieres omitir tus apellidos o utilizar un pseudónimo eres libre de hacerlo.","2.  ¿A cuál Facultad perteneces?","3.  ¿Qué semestre estás cursando?","4. ¿Cuál es tu edad?","5. ¿Con qué género te identificas?","1. ¿Sueles leer afiches, murales, grafitis o anuncios en las paredes de la Universidad?","2. ¿Tienes una biblioteca personal o familiar en tu casa?","3. Cuando eras pequeño/a ¿Recuerdas que alguien te leyera?","4. ¿Asistes a librerías de la ciudad para hacer compra de libros?","5. En este año ¿Has leído en voz alta a alguna persona o grupo?","6. ¿Utilizas alguna red social para compartir tus opiniones de lo que lees o enterarte de novedades de lectura?","7. ¿Consideras que tus hábitos de lectura y escritura mejoraron al ingresar a la Universidad?","8. ¿Haces uso de la Inteligencia Artificial Generativa (de ahora en adelante IAG) (Chat GPT, Deep Seek, etc.) para apoyar la comprensión de textos académicos asignados en tus clases?","9. ¿Haces uso de la Inteligencia Artificial Generativa (de ahora en adelante IAG) (Chat GPT, Deep Seek, etc.) para apoyar la escritura de textos académicos asignados en tus clases?","10. ¿Consideras que el uso de la IAG afecta negativamente tu proceso de lectura y escritura?       ","1. ¿Qué tanto te gusta leer? 
Marca una sola opción:","2. En qué tipo de soporte sueles leer con más frecuencia.  
Marca una sola opción:","3. Cuando lees en pantalla ¿Cuál es el principal dispositivo que usas?
Marca una sola opción:","4. Cuando escribes textos de manera autónoma o personal, lo haces de manera más frecuente en:
Marca una sola opción:","5. Cuando escribes textos solicitados por tus profesores, lo haces de manera más frecuente en:
Marca una sola opción:","6. Consideras que después de la pandemia Covid-19...
Marca una sola opción:","7. ¿Con qué frecuencia lees por tu cuenta y gusto de hacerlo?
Marca una sola opción:","8. ¿Con qué frecuencia escribes por tu cuenta y por gusto?
Marca una sola opción:","9. ¿Con qué frecuencia tomas notas o haces resumen de los textos que lees?
Marca una sola opción:","10. ¿Has participado de alguna comunidad lectora (entendida como un grupo de personas que, de manera autónoma y libre, se reúnen a leer en tiempos y espacios compartidos)?
Marca una sola opción:","11. ¿Cuánta afición y gusto por la lectura hay en tu familia?
Marca una sola opción:","12. ¿Cuánta afición y gusto por la lectura hay en tu grupo de amigas/os o compañeras/os?
Marca una sola opción:","13. Si te leyeron en la infancia ¿Quién que te leyó con mayor frecuencia?
Marca una sola opción:","14. Qué personas consideras han influido de manera más considerable en tus hábitos lectores. 
Marca una sola opción:","15. De las siguientes afirmaciones sobre el uso de plataformas de streaming (Netflix, Prime, etc.) señala con cuál te identificas más:
Marca una sola opción:","16. De las siguientes afirmaciones sobre el uso de redes sociales en general, señala con cuál te identificas más:
Marca una sola opción:","17. ¿Te pasa que la lectura de un libro te provoca interés por una película o serie basada en ese libro o relacionada con este? 
Marca una sola opción:","18.  ¿Te pasa que una película o serie basada en un libro despierte tu interés por leer ese libro? 
Marca una sola opción:","19.  ¿Qué tan seguido acudes a la Biblioteca Central de la UPN para hacer préstamos de libros? 
Marca una sola opción:","20. ¿Qué tan seguido acudes a otras Bibliotecas para hacer préstamos de libros?  
Marca una sola opción:","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos narrativos (literatura, crónica, ensayo literario, novela, libro-álbum…).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos periodísticos (noticias, artículos de opinión, crónicas).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos técnicos e instruccionales (que enseñan a hacer cosas).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos jurídicos y/o administrativos (ejercicio de la ciudadanía y los derechos)]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos dramatúrgicos (teatro).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos poéticos (poemas, haikus, caligramas).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos epistolares (cartas, correos, mensajes de textos).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos (auto)biográficos o íntimos (Diarios, Memorias).]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Textos propios de tu área.]","1. De los siguientes géneros textuales enumera de 1 a 5 según la frecuencia de lectura: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia)  [Otros ]","1.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres. ","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas pedagógicos (para el ejercicio de la docencia).]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas de ciencia y teoría (para el desarrollo de la disciplina y la investigación).]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas técnicos y tecnológicos (para el uso y desarrollo de este tipo de habilidades).]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas de interés cultural (poesía, literatura, reseñas literarias, o de cine, teatro, etc.).]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas de política y actualidad: coyuntura de país.]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas (auto)biográficos.]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Temas de autoayuda y espiritualidad.]","2. De los siguientes temas, enumera de 1 a 5 según tu interés de lectura: 
(Recuerda: 1 indica menor interés y 5 mayor interés) [Otros]","2.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.  ","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí textos para un periódico.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí textos para una revista.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí en un blog personal.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí en un foro de discusión.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí publicaciones en redes sociales.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí mensajes de chat.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí textos de trabajo académico solicitados.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí en mi diario personal.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Escribí textos literarios.]","3. En las dos últimas semanas previas a esta encuesta, enumera las escrituras que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otros ¿Cuáles?]","3.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí literatura.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí sobre mi disciplina y campo profesional.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí sobre ciencia y divulgación.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí tips y consejos prácticos sobre un tema particular.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí autoayuda.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí opiniones sobre temas de actualidad.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí noticias.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Leí reseñas culturales de música, cine, teatro o literatura.]","4. En las dos últimas semanas previas a esta encuesta, enumera las lecturas que con más frecuencia hiciste: 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro]","4.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Poesía]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Teatro]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Ensayo]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos de misterio y terror]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos de dramas y romances]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos de aventuras]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos de ciencia ficción]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos realistas]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas o cuentos policiacos]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas históricas ]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novelas testimonio]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Libros-álbum]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Novela gráfica]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Ninguno]","5. ¿Cuáles son tus géneros literarios favoritos? 
(Recuerda: 1 indica menos favorito y 5 más favorito) [Otro]","5.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Ver películas, series y/o documentales.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Leer artículos de mi área profesional.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Leer y acceder a libros de mi área profesional.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Leer noticias y temas de actualidad.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Acceder a videoconferencias (clases, seminarios, talleres).]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Ver fotografías o imágenes.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Escuchar música.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Visitar museos o bibliotecas virtuales.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Comunicarme e interactuar con otros en redes sociales.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Escuchar podcast.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Escuchar programas de radio.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Jugar en línea.]","6. Cuando usas el internet, lo haces principalmente para… 
(Recuerda: 1 indica menor uso y 5 mayor uso) [Otro ]","6.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para las asignaturas de mi carrera.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi Club, grupo o círculo de lectura.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi trabajo en un semillero de investigación.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi grupo de estudio.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para realizar exposiciones en las asignaturas.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para un curso extracurricular.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para participar en eventos académicos (congreso, seminario, coloquio, simposio, etc.).]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para desarrollar mi proyecto de grado.]","7. ¿Para cuáles de las siguientes actividades lees con mayor frecuencia en la UPN? 
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro ]","7.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para las asignaturas de mi carrera.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi Club, grupo o círculo de lectura.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi trabajo en un semillero de investigación.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para mi grupo de estudio.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para realizar exposiciones en las asignaturas.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para un curso extracurricular.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para participar en eventos académicos (congreso, seminario, coloquio, simposio, etc.).]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Para desarrollar mi proyecto de grado.]","8. ¿Para cuáles de las siguientes actividades escribes con mayor frecuencia en la UPN?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro ]","8.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Materiales elaborados por los docentes (talleres, guías, artículos).]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apuntes de clase propios.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apuntes de clase de otro (s) compañero (s).]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Resúmenes de libros o de artículos.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Artículos académicos y científicos.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Informes de investigación.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Libros de consulta general (enciclopedias y diccionarios).]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Libros o capítulo de libros, propios de la carrera.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Literatura (Novelas, cuentos, poesía).]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Blogs u otras páginas web especializados en tu área.]","9. Los documentos que más leíste en el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro ]","9.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apuntes de clase.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Resúmenes.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Artículos.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Informes.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Ensayos.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Reseñas.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Relatorías.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Memorias, protocolos, actas, diarios.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Textos literarios (Novelas, cuentos, poesía).]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Comentarios o aportes para foros o grupos de discusión presenciales o en línea.]","10. Los tipos de documentos que más escribiste el semestre pasado, para responder a tus compromisos académicos fueron:
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro ]","10.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Generar textos.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Generar imágenes.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Sintetizar o resumir textos.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Generar presentaciones gráficas, mapas conceptuales, infografías, etc.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Gestionar información: buscar y contrastar información.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apoyar la redacción de textos: indagar sobre el tema que se va a trabajar, pedir ideas, organizar el texto.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Hacer corrección de estilo (ortografía, gramática, coherencia, cohesión).]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Pasar la bibliografía a normas APA.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Hacer traducciones de un idioma a otro. ]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Proporcionar retroalimentación.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Mejorar un texto elaborado por mí.]","11. Cuando escribes textos académicos ¿para qué te apoyas en la IAG?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro.]","11.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Resolver preguntas.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Pedir recomendaciones de libros.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Redactar de cartas, correos y otros documentos personales.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Redactar documentos jurídicos como derechos de petición, tutelas, etc.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Crear personajes e historias ficticias.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Generar imágenes.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Conversar sobre asuntos personales.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apoyarse para realizar trabajos académicos.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apoyarse para resolver tareas laborales.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Apoyarse para realizar planeaciones, materiales didácticos, etc.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Realizar contenido audiovisual.]","12. ¿Cuáles son los usos más frecuentes que le das a la IAG para tus actividades, en general?
(Recuerda: 1 indica menor frecuencia y 5 mayor frecuencia) [Otro ]","12.1. Si en la anterior pregunta indicaste 'Otros', por favor describe aquí a cuáles te refieres.","1. De las siguientes IAG ¿Cuáles conoces y utilizas para apoyar la lectura y escritura de textos? ","2. ¿En qué otros idiomas, diferentes al español, leíste textos el semestre pasado? ","3. ¿En qué otros idiomas, diferentes al español, escribiste textos el semestre pasado? ","4.  Cuando lees libros en físico por tu cuenta, ¿cómo los consigues generalmente?","5.  Cuando lees libros en modo digital y por tu cuenta, ¿cómo los consigues generalmente?: ","6.  A cuál de las siguientes bibliotecas, asistes para hacer préstamos de libros:","1. En el último año ¿qué autor(es) o libro(s) has leído a partir de tus propios intereses?","2. En el último año ¿Qué porcentaje (de 1 a 100) de lo que lees, está en versión digital? "
"2025/09/19 9:57:11 a. m. GMT-5","Marlond Rivera ","Facultad de Educación Física","Noveno semestre o superior","22","Masculino","Sí","No","No","No","Sí","No","Sí","Sí","Sí","No","Medianamente","Dispositivos electrónicos (pantallas).","b. Computadora portátil/laptop.","En un archivo de Word","En un archivo de Word.","Lees igual que antes.","Una vez al mes.","Casi nunca.","Frecuentemente.","Nunca he participado.","Apenas hay lectores, y casi nunca se charla sobre lecturas y libros.","Hay bastantes lectores y a veces hablamos de libros.","Maestras/os","Mis profesoras/es","No me influyen como lector o lectora.","No me influyen como lector o lectora.","Algunas veces","Casi nunca","Algunas veces","Casi nunca","1","2","3","5","4","","","","","","","1","2","3","4","5","","","","","1","2","3","4","5","","","","","","","1","2","3","4","5","","","","","","1","2","3","4","5","","","","","","","","","","","","1","2","3","4","5","","","","","","","","","","1","2","3","4","5","","","","","","1","2","3","4","5","","","","","","1","2","3","4","5","","","","","","","","5","4","3","2","1","","","","","","","","5","4","3","2","1","","","","","","","","","1","2","3","4","5","","","","","","","","","Chat GPT;Copilot;Merlín;Perplexity","Inglés;Portugués","Portugués","Sueles pedirlos prestados en bibliotecas.;Sueles pedirlos prestados a los amigos.","De una plataforma en línea los convierto a PDF","Biblioteca Central de la UPN","Virgina wolf- habitación propia ","50%"
